Kod;Grupy towarów i usług;Rok;Wartosc;Jednostka miary
4320000000;towary i usługi konsumpcyjne;2002;615,59;zł
4320000000;towary i usługi konsumpcyjne;2003;666,87;zł
4320000000;towary i usługi konsumpcyjne;2004;675,1;zł
4320000000;towary i usługi konsumpcyjne;2005;643,19;zł
4320000000;towary i usługi konsumpcyjne;2006;724,79;zł
4320000000;towary i usługi konsumpcyjne;2007;766,41;zł
4320000000;towary i usługi konsumpcyjne;2008;837,03;zł
4320000000;towary i usługi konsumpcyjne;2009;904,61;zł
4320000000;towary i usługi konsumpcyjne;2010;915,58;zł
4320000000;towary i usługi konsumpcyjne;2011;933,29;zł
4320000000;towary i usługi konsumpcyjne;2012;992,12;zł
4320000000;towary i usługi konsumpcyjne;2013;956,17;zł
4320000000;towary i usługi konsumpcyjne;2014;1022,06;zł
4320000000;towary i usługi konsumpcyjne;2015;1064,19;zł
4320000000;żywność i napoje bezalkoholowe;1998;;zł
4320000000;żywność i napoje bezalkoholowe;1999;172,98;zł
4320000000;żywność i napoje bezalkoholowe;2000;182,49;zł
4320000000;żywność i napoje bezalkoholowe;2001;187,91;zł
4320000000;żywność i napoje bezalkoholowe;2002;179,73;zł
4320000000;żywność i napoje bezalkoholowe;2003;187,61;zł
4320000000;żywność i napoje bezalkoholowe;2004;194,23;zł
4320000000;żywność i napoje bezalkoholowe;2005;198,88;zł
4320000000;żywność i napoje bezalkoholowe;2006;205,95;zł
4320000000;żywność i napoje bezalkoholowe;2007;216,32;zł
4320000000;żywność i napoje bezalkoholowe;2008;234,42;zł
4320000000;żywność i napoje bezalkoholowe;2009;246,69;zł
4320000000;żywność i napoje bezalkoholowe;2010;253,67;zł
4320000000;żywność i napoje bezalkoholowe;2011;255,36;zł
4320000000;żywność i napoje bezalkoholowe;2012;265,7;zł
4320000000;żywność i napoje bezalkoholowe;2013;265,91;zł
4320000000;żywność i napoje bezalkoholowe;2014;276,64;zł
4320000000;żywność i napoje bezalkoholowe;2015;282,94;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;1998;;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;1999;18,37;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2000;18,78;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2001;20,17;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2002;19,49;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2003;21,07;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2004;20,49;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2005;21,48;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2006;24,28;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2007;24,86;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2008;27,02;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2009;27,91;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2010;28,94;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2011;28,03;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2012;28,08;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2013;26,72;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2014;29,84;zł
4320000000;napoje alkoholowe i wyroby tytoniowe;2015;29,13;zł
4320000000;odzież i obuwie;1998;;zł
4320000000;odzież i obuwie;1999;32,41;zł
4320000000;odzież i obuwie;2000;31,66;zł
4320000000;odzież i obuwie;2001;29,83;zł
4320000000;odzież i obuwie;2002;32,33;zł
4320000000;odzież i obuwie;2003;32,74;zł
4320000000;odzież i obuwie;2004;32,92;zł
4320000000;odzież i obuwie;2005;34,52;zł
4320000000;odzież i obuwie;2006;38,4;zł
4320000000;odzież i obuwie;2007;47,06;zł
4320000000;odzież i obuwie;2008;47,48;zł
4320000000;odzież i obuwie;2009;47,42;zł
4320000000;odzież i obuwie;2010;44,45;zł
4320000000;odzież i obuwie;2011;49,16;zł
4320000000;odzież i obuwie;2012;50,41;zł
4320000000;odzież i obuwie;2013;49,3;zł
4320000000;odzież i obuwie;2014;53,48;zł
4320000000;odzież i obuwie;2015;60,46;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;1998;;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;1999;113,44;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2000;116,4;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2001;124,33;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2002;134,75;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2003;164,65;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2004;153,58;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2005;126,4;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2006;145,51;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2007;148,92;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2008;172,13;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2009;192,68;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2010;199,25;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2011;208,45;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2012;213,08;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2013;214,47;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2014;210,19;zł
4320000000;użytkowanie mieszkania lub domu i nośniki energii;2015;219,73;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1998;;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1999;37,2;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2000;43,87;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2001;31,04;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2002;32,86;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2003;39,13;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2004;35,15;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2005;33,78;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2006;38,36;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2007;43,55;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2008;43,88;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2009;45,13;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2010;49,13;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2011;43,48;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2012;43,15;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2013;42,68;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2014;48,95;zł
4320000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2015;56,2;zł
4320000000;zdrowie;1998;;zł
4320000000;zdrowie;1999;20,18;zł
4320000000;zdrowie;2000;22,76;zł
4320000000;zdrowie;2001;22,73;zł
4320000000;zdrowie;2002;25,16;zł
4320000000;zdrowie;2003;31,61;zł
4320000000;zdrowie;2004;32,06;zł
4320000000;zdrowie;2005;29,35;zł
4320000000;zdrowie;2006;31,6;zł
4320000000;zdrowie;2007;34,46;zł
4320000000;zdrowie;2008;35,17;zł
4320000000;zdrowie;2009;43,32;zł
4320000000;zdrowie;2010;42,63;zł
4320000000;zdrowie;2011;40,34;zł
4320000000;zdrowie;2012;42,47;zł
4320000000;zdrowie;2013;46,33;zł
4320000000;zdrowie;2014;46,86;zł
4320000000;zdrowie;2015;51,55;zł
4320000000;transport;1998;;zł
4320000000;transport;1999;57,48;zł
4320000000;transport;2000;59,82;zł
4320000000;transport;2001;48,24;zł
4320000000;transport;2002;62,69;zł
4320000000;transport;2003;49,49;zł
4320000000;transport;2004;55,09;zł
4320000000;transport;2005;46,23;zł
4320000000;transport;2006;59,59;zł
4320000000;transport;2007;59,9;zł
4320000000;transport;2008;67,38;zł
4320000000;transport;2009;71,18;zł
4320000000;transport;2010;68,25;zł
4320000000;transport;2011;77,3;zł
4320000000;transport;2012;88,99;zł
4320000000;transport;2013;68,83;zł
4320000000;transport;2014;77,78;zł
4320000000;transport;2015;91,8;zł
4320000000;łączność;1998;;zł
4320000000;łączność;1999;16,36;zł
4320000000;łączność;2000;21,3;zł
4320000000;łączność;2001;25,69;zł
4320000000;łączność;2002;27,84;zł
4320000000;łączność;2003;33,02;zł
4320000000;łączność;2004;32,82;zł
4320000000;łączność;2005;38,21;zł
4320000000;łączność;2006;40,25;zł
4320000000;łączność;2007;41,78;zł
4320000000;łączność;2008;43,25;zł
4320000000;łączność;2009;45,37;zł
4320000000;łączność;2010;45,06;zł
4320000000;łączność;2011;43,34;zł
4320000000;łączność;2012;41,38;zł
4320000000;łączność;2013;55,37;zł
4320000000;łączność;2014;59,62;zł
4320000000;łączność;2015;62,33;zł
4320000000;rekreacja i kultura;1998;;zł
4320000000;rekreacja i kultura;1999;36,97;zł
4320000000;rekreacja i kultura;2000;37,83;zł
4320000000;rekreacja i kultura;2001;36,26;zł
4320000000;rekreacja i kultura;2002;37,31;zł
4320000000;rekreacja i kultura;2003;39,7;zł
4320000000;rekreacja i kultura;2004;46,45;zł
4320000000;rekreacja i kultura;2005;45,73;zł
4320000000;rekreacja i kultura;2006;52,31;zł
4320000000;rekreacja i kultura;2007;58,63;zł
4320000000;rekreacja i kultura;2008;68,34;zł
4320000000;rekreacja i kultura;2009;73,01;zł
4320000000;rekreacja i kultura;2010;75,56;zł
4320000000;rekreacja i kultura;2011;73,63;zł
4320000000;rekreacja i kultura;2012;86,2;zł
4320000000;rekreacja i kultura;2013;58,97;zł
4320000000;rekreacja i kultura;2014;63,33;zł
4320000000;rekreacja i kultura;2015;58,89;zł
4320000000;edukacja;1998;;zł
4320000000;edukacja;1999;6,51;zł
4320000000;edukacja;2000;7,95;zł
4320000000;edukacja;2001;8,99;zł
4320000000;edukacja;2002;10,72;zł
4320000000;edukacja;2003;9,71;zł
4320000000;edukacja;2004;9,02;zł
4320000000;edukacja;2005;9,02;zł
4320000000;edukacja;2006;7,59;zł
4320000000;edukacja;2007;9,52;zł
4320000000;edukacja;2008;9,38;zł
4320000000;edukacja;2009;9,04;zł
4320000000;edukacja;2010;8,56;zł
4320000000;edukacja;2011;8,98;zł
4320000000;edukacja;2012;9,89;zł
4320000000;edukacja;2013;9,9;zł
4320000000;edukacja;2014;7,4;zł
4320000000;edukacja;2015;7,49;zł
4320000000;restauracje i hotele;1998;;zł
4320000000;restauracje i hotele;1999;9,34;zł
4320000000;restauracje i hotele;2000;9,71;zł
4320000000;restauracje i hotele;2001;7,93;zł
4320000000;restauracje i hotele;2002;11,03;zł
4320000000;restauracje i hotele;2003;13,14;zł
4320000000;restauracje i hotele;2004;14,12;zł
4320000000;restauracje i hotele;2005;16,21;zł
4320000000;restauracje i hotele;2006;19,33;zł
4320000000;restauracje i hotele;2007;18,19;zł
4320000000;restauracje i hotele;2008;18,99;zł
4320000000;restauracje i hotele;2009;20,87;zł
4320000000;restauracje i hotele;2010;21,54;zł
4320000000;restauracje i hotele;2011;24,47;zł
4320000000;restauracje i hotele;2012;33,87;zł
4320000000;restauracje i hotele;2013;29,28;zł
4320000000;restauracje i hotele;2014;44,75;zł
4320000000;restauracje i hotele;2015;45,89;zł
4320000000;pozostałe wydatki na towary i usługi;1998;;zł
4320000000;pozostałe wydatki na towary i usługi;1999;30,82;zł
4320000000;pozostałe wydatki na towary i usługi;2000;28,34;zł
4320000000;pozostałe wydatki na towary i usługi;2001;32,06;zł
4320000000;pozostałe wydatki na towary i usługi;2002;31,32;zł
4320000000;pozostałe wydatki na towary i usługi;2003;33,54;zł
4320000000;pozostałe wydatki na towary i usługi;2004;35,1;zł
4320000000;pozostałe wydatki na towary i usługi;2005;32,74;zł
4320000000;pozostałe wydatki na towary i usługi;2006;41,66;zł
4320000000;pozostałe wydatki na towary i usługi;2007;43,34;zł
4320000000;pozostałe wydatki na towary i usługi;2008;43,48;zł
4320000000;pozostałe wydatki na towary i usługi;2009;48,83;zł
4320000000;pozostałe wydatki na towary i usługi;2010;49,51;zł
4320000000;pozostałe wydatki na towary i usługi;2011;48,68;zł
4320000000;pozostałe wydatki na towary i usługi;2012;54,64;zł
4320000000;pozostałe wydatki na towary i usługi;2013;56,79;zł
4320000000;pozostałe wydatki na towary i usługi;2014;67,73;zł
4320000000;pozostałe wydatki na towary i usługi;2015;63,77;zł
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1998;;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1999;;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2000;;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2001;;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2002;;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2003;27,1;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2004;27,6;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2005;29,6;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2006;27,2;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2007;27,1;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2008;26,8;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2009;26,2;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2010;26,3;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2011;26,3;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2012;25,7;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2013;26,7;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2014;25,9;%
4320000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2015;25,6;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1998;;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1999;;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2000;;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2001;;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2002;;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2003;23,8;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2004;21,8;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2005;18,8;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2006;19,2;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2007;18,6;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2008;19,7;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2009;20,5;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2010;20,6;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2011;21,4;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2012;20,6;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2013;21,5;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2014;19,7;%
4320000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2015;19,9;%
5020000000;ogółem;1998;549,33;zł
5020000000;ogółem;1999;603,74;zł
5020000000;ogółem;2000;608,62;zł
5020000000;ogółem;2001;608,45;zł
5020000000;ogółem;2002;623,88;zł
5020000000;ogółem;2003;683,29;zł
5020000000;ogółem;2004;688,11;zł
5020000000;ogółem;2005;699,82;zł
5020000000;ogółem;2006;759,21;zł
5020000000;ogółem;2007;850,71;zł
5020000000;ogółem;2008;957,67;zł
5020000000;ogółem;2009;1013,17;zł
5020000000;ogółem;2010;1018,93;zł
5020000000;ogółem;2011;1057,49;zł
5020000000;ogółem;2012;1131,11;zł
5020000000;ogółem;2013;1125,12;zł
5020000000;ogółem;2014;1130,57;zł
5020000000;ogółem;2015;1178,66;zł
5020000000;towary i usługi konsumpcyjne;1998;529,84;zł
5020000000;towary i usługi konsumpcyjne;1999;583,57;zł
5020000000;towary i usługi konsumpcyjne;2000;586,29;zł
5020000000;towary i usługi konsumpcyjne;2001;585,98;zł
5020000000;towary i usługi konsumpcyjne;2002;600,78;zł
5020000000;towary i usługi konsumpcyjne;2003;655,96;zł
5020000000;towary i usługi konsumpcyjne;2004;663,23;zł
5020000000;towary i usługi konsumpcyjne;2005;673,28;zł
5020000000;towary i usługi konsumpcyjne;2006;729,74;zł
5020000000;towary i usługi konsumpcyjne;2007;820,47;zł
5020000000;towary i usługi konsumpcyjne;2008;918,4;zł
5020000000;towary i usługi konsumpcyjne;2009;969,08;zł
5020000000;towary i usługi konsumpcyjne;2010;974,23;zł
5020000000;towary i usługi konsumpcyjne;2011;1009,9;zł
5020000000;towary i usługi konsumpcyjne;2012;1083,96;zł
5020000000;towary i usługi konsumpcyjne;2013;1075,3;zł
5020000000;towary i usługi konsumpcyjne;2014;1077,51;zł
5020000000;towary i usługi konsumpcyjne;2015;1124,7;zł
5020000000;żywność i napoje bezalkoholowe;1998;;zł
5020000000;żywność i napoje bezalkoholowe;1999;172,79;zł
5020000000;żywność i napoje bezalkoholowe;2000;181,93;zł
