Kod;Zakres przedmiotowy;Rok;Wartosc;Jednostka miary;Typy szkół
4300000000;studenci;2015;39465;osoba;uniwersytety
4300000000;absolwenci;2010;12505;osoba;uniwersytety
4300000000;absolwenci;2011;11629;osoba;uniwersytety
4300000000;absolwenci;2012;11578;osoba;uniwersytety
4300000000;absolwenci;2013;10403;osoba;uniwersytety
4300000000;absolwenci;2014;10035;osoba;uniwersytety
4300000000;absolwenci;2015;9560;osoba;uniwersytety
4300000000;ogółem;2010;1;ob.;wyższe szkoły techniczne
4300000000;ogółem;2011;2;ob.;wyższe szkoły techniczne
4300000000;ogółem;2012;2;ob.;wyższe szkoły techniczne
4300000000;ogółem;2013;2;ob.;wyższe szkoły techniczne
4300000000;ogółem;2014;2;ob.;wyższe szkoły techniczne
4300000000;ogółem;2015;1;ob.;wyższe szkoły techniczne
4300000000;jednostki zamiejscowe;2010;4;ob.;wyższe szkoły techniczne
4300000000;jednostki zamiejscowe;2011;4;ob.;wyższe szkoły techniczne
4300000000;jednostki zamiejscowe;2012;3;ob.;wyższe szkoły techniczne
4300000000;jednostki zamiejscowe;2013;4;ob.;wyższe szkoły techniczne
4300000000;jednostki zamiejscowe;2014;3;ob.;wyższe szkoły techniczne
4300000000;jednostki zamiejscowe;2015;1;ob.;wyższe szkoły techniczne
4300000000;studenci;2010;20083;osoba;wyższe szkoły techniczne
4300000000;studenci;2011;20644;osoba;wyższe szkoły techniczne
4300000000;studenci;2012;20769;osoba;wyższe szkoły techniczne
4300000000;studenci;2013;20975;osoba;wyższe szkoły techniczne
4300000000;studenci;2014;20804;osoba;wyższe szkoły techniczne
4300000000;studenci;2015;20080;osoba;wyższe szkoły techniczne
4300000000;absolwenci;2010;4870;osoba;wyższe szkoły techniczne
4300000000;absolwenci;2011;4695;osoba;wyższe szkoły techniczne
4300000000;absolwenci;2012;4774;osoba;wyższe szkoły techniczne
4300000000;absolwenci;2013;5347;osoba;wyższe szkoły techniczne
4300000000;absolwenci;2014;5515;osoba;wyższe szkoły techniczne
4300000000;absolwenci;2015;5917;osoba;wyższe szkoły techniczne
4300000000;ogółem;2010;1;ob.;wyższe szkoły rolnicze
4300000000;ogółem;2011;1;ob.;wyższe szkoły rolnicze
4300000000;ogółem;2012;1;ob.;wyższe szkoły rolnicze
4300000000;ogółem;2013;1;ob.;wyższe szkoły rolnicze
4300000000;ogółem;2014;1;ob.;wyższe szkoły rolnicze
4300000000;ogółem;2015;1;ob.;wyższe szkoły rolnicze
4300000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły rolnicze
4300000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły rolnicze
4300000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły rolnicze
4300000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły rolnicze
4300000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły rolnicze
4300000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły rolnicze
4300000000;studenci;2010;11529;osoba;wyższe szkoły rolnicze
4300000000;studenci;2011;11431;osoba;wyższe szkoły rolnicze
4300000000;studenci;2012;11679;osoba;wyższe szkoły rolnicze
4300000000;studenci;2013;11244;osoba;wyższe szkoły rolnicze
4300000000;studenci;2014;10729;osoba;wyższe szkoły rolnicze
4300000000;studenci;2015;10111;osoba;wyższe szkoły rolnicze
4300000000;absolwenci;2010;2538;osoba;wyższe szkoły rolnicze
4300000000;absolwenci;2011;3088;osoba;wyższe szkoły rolnicze
4300000000;absolwenci;2012;3031;osoba;wyższe szkoły rolnicze
4300000000;absolwenci;2013;3111;osoba;wyższe szkoły rolnicze
4300000000;absolwenci;2014;2979;osoba;wyższe szkoły rolnicze
4300000000;absolwenci;2015;3108;osoba;wyższe szkoły rolnicze
4300000000;ogółem;2010;7;ob.;wyższe szkoły ekonomiczne
4300000000;ogółem;2011;7;ob.;wyższe szkoły ekonomiczne
4300000000;ogółem;2012;7;ob.;wyższe szkoły ekonomiczne
4300000000;ogółem;2013;7;ob.;wyższe szkoły ekonomiczne
4300000000;ogółem;2014;7;ob.;wyższe szkoły ekonomiczne
4300000000;ogółem;2015;7;ob.;wyższe szkoły ekonomiczne
4300000000;jednostki zamiejscowe;2010;7;ob.;wyższe szkoły ekonomiczne
4300000000;jednostki zamiejscowe;2011;7;ob.;wyższe szkoły ekonomiczne
4300000000;jednostki zamiejscowe;2012;7;ob.;wyższe szkoły ekonomiczne
4300000000;jednostki zamiejscowe;2013;8;ob.;wyższe szkoły ekonomiczne
4300000000;jednostki zamiejscowe;2014;8;ob.;wyższe szkoły ekonomiczne
4300000000;jednostki zamiejscowe;2015;4;ob.;wyższe szkoły ekonomiczne
4300000000;studenci;2010;25343;osoba;wyższe szkoły ekonomiczne
4300000000;studenci;2011;24321;osoba;wyższe szkoły ekonomiczne
4300000000;studenci;2012;22586;osoba;wyższe szkoły ekonomiczne
4300000000;studenci;2013;21170;osoba;wyższe szkoły ekonomiczne
4300000000;studenci;2014;20086;osoba;wyższe szkoły ekonomiczne
4300000000;studenci;2015;20115;osoba;wyższe szkoły ekonomiczne
4300000000;absolwenci;2010;8383;osoba;wyższe szkoły ekonomiczne
4300000000;absolwenci;2011;8075;osoba;wyższe szkoły ekonomiczne
4300000000;absolwenci;2012;7620;osoba;wyższe szkoły ekonomiczne
4300000000;absolwenci;2013;7115;osoba;wyższe szkoły ekonomiczne
4300000000;absolwenci;2014;6329;osoba;wyższe szkoły ekonomiczne
4300000000;absolwenci;2015;6330;osoba;wyższe szkoły ekonomiczne
4300000000;ogółem;2010;0;ob.;wyższe szkoły pedagogiczne
4300000000;ogółem;2011;0;ob.;wyższe szkoły pedagogiczne
4300000000;ogółem;2012;0;ob.;wyższe szkoły pedagogiczne
4300000000;ogółem;2013;0;ob.;wyższe szkoły pedagogiczne
4300000000;ogółem;2014;0;ob.;wyższe szkoły pedagogiczne
4300000000;ogółem;2015;0;ob.;wyższe szkoły pedagogiczne
4300000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły pedagogiczne
4300000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły pedagogiczne
4300000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły pedagogiczne
4300000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły pedagogiczne
4300000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły pedagogiczne
4300000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły pedagogiczne
4300000000;studenci;2010;0;osoba;wyższe szkoły pedagogiczne
4300000000;studenci;2011;0;osoba;wyższe szkoły pedagogiczne
4300000000;studenci;2012;0;osoba;wyższe szkoły pedagogiczne
4300000000;studenci;2013;0;osoba;wyższe szkoły pedagogiczne
4300000000;studenci;2014;0;osoba;wyższe szkoły pedagogiczne
4300000000;studenci;2015;0;osoba;wyższe szkoły pedagogiczne
4300000000;absolwenci;2010;0;osoba;wyższe szkoły pedagogiczne
4300000000;absolwenci;2011;0;osoba;wyższe szkoły pedagogiczne
4300000000;absolwenci;2012;0;osoba;wyższe szkoły pedagogiczne
4300000000;absolwenci;2013;0;osoba;wyższe szkoły pedagogiczne
4300000000;absolwenci;2014;0;osoba;wyższe szkoły pedagogiczne
4300000000;absolwenci;2015;0;osoba;wyższe szkoły pedagogiczne
4300000000;ogółem;2010;0;ob.;wyższe szkoły morskie
4300000000;ogółem;2011;0;ob.;wyższe szkoły morskie
4300000000;ogółem;2012;0;ob.;wyższe szkoły morskie
4300000000;ogółem;2013;0;ob.;wyższe szkoły morskie
4300000000;ogółem;2014;0;ob.;wyższe szkoły morskie
4300000000;ogółem;2015;0;ob.;wyższe szkoły morskie
4300000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły morskie
4300000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły morskie
4300000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły morskie
4300000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły morskie
4300000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły morskie
4300000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły morskie
4300000000;studenci;2010;0;osoba;wyższe szkoły morskie
4300000000;studenci;2011;0;osoba;wyższe szkoły morskie
4300000000;studenci;2012;0;osoba;wyższe szkoły morskie
4300000000;studenci;2013;0;osoba;wyższe szkoły morskie
4300000000;studenci;2014;0;osoba;wyższe szkoły morskie
4300000000;studenci;2015;0;osoba;wyższe szkoły morskie
4300000000;absolwenci;2010;0;osoba;wyższe szkoły morskie
4300000000;absolwenci;2011;0;osoba;wyższe szkoły morskie
4300000000;absolwenci;2012;0;osoba;wyższe szkoły morskie
4300000000;absolwenci;2013;0;osoba;wyższe szkoły morskie
4300000000;absolwenci;2014;0;osoba;wyższe szkoły morskie
4300000000;absolwenci;2015;0;osoba;wyższe szkoły morskie
4300000000;ogółem;2010;1;ob.;uniwersytety medyczne
4300000000;ogółem;2011;1;ob.;uniwersytety medyczne
4300000000;ogółem;2012;1;ob.;uniwersytety medyczne
4300000000;ogółem;2013;1;ob.;uniwersytety medyczne
4300000000;ogółem;2014;1;ob.;uniwersytety medyczne
4300000000;ogółem;2015;1;ob.;uniwersytety medyczne
4300000000;jednostki zamiejscowe;2010;0;ob.;uniwersytety medyczne
4300000000;jednostki zamiejscowe;2011;0;ob.;uniwersytety medyczne
4300000000;jednostki zamiejscowe;2012;0;ob.;uniwersytety medyczne
4300000000;jednostki zamiejscowe;2013;0;ob.;uniwersytety medyczne
4300000000;jednostki zamiejscowe;2014;0;ob.;uniwersytety medyczne
4300000000;jednostki zamiejscowe;2015;0;ob.;uniwersytety medyczne
4300000000;studenci;2010;8364;osoba;uniwersytety medyczne
4300000000;studenci;2011;7994;osoba;uniwersytety medyczne
4300000000;studenci;2012;7580;osoba;uniwersytety medyczne
4300000000;studenci;2013;7089;osoba;uniwersytety medyczne
4300000000;studenci;2014;6620;osoba;uniwersytety medyczne
4300000000;studenci;2015;6629;osoba;uniwersytety medyczne
4300000000;absolwenci;2010;1950;osoba;uniwersytety medyczne
4300000000;absolwenci;2011;2138;osoba;uniwersytety medyczne
4300000000;absolwenci;2012;2054;osoba;uniwersytety medyczne
4300000000;absolwenci;2013;1912;osoba;uniwersytety medyczne
4300000000;absolwenci;2014;1770;osoba;uniwersytety medyczne
4300000000;absolwenci;2015;1582;osoba;uniwersytety medyczne
4300000000;ogółem;2010;1;ob.;akademie wychowania fizycznego
4300000000;ogółem;2011;1;ob.;akademie wychowania fizycznego
4300000000;ogółem;2012;1;ob.;akademie wychowania fizycznego
4300000000;ogółem;2013;1;ob.;akademie wychowania fizycznego
4300000000;ogółem;2014;1;ob.;akademie wychowania fizycznego
4300000000;ogółem;2015;1;ob.;akademie wychowania fizycznego
4300000000;jednostki zamiejscowe;2010;0;ob.;akademie wychowania fizycznego
4300000000;jednostki zamiejscowe;2011;0;ob.;akademie wychowania fizycznego
4300000000;jednostki zamiejscowe;2012;0;ob.;akademie wychowania fizycznego
4300000000;jednostki zamiejscowe;2013;0;ob.;akademie wychowania fizycznego
4300000000;jednostki zamiejscowe;2014;0;ob.;akademie wychowania fizycznego
4300000000;jednostki zamiejscowe;2015;0;ob.;akademie wychowania fizycznego
4300000000;studenci;2010;3825;osoba;akademie wychowania fizycznego
4300000000;studenci;2011;3488;osoba;akademie wychowania fizycznego
4300000000;studenci;2012;3540;osoba;akademie wychowania fizycznego
4300000000;studenci;2013;3131;osoba;akademie wychowania fizycznego
4300000000;studenci;2014;3182;osoba;akademie wychowania fizycznego
4300000000;studenci;2015;3205;osoba;akademie wychowania fizycznego
4300000000;absolwenci;2010;1337;osoba;akademie wychowania fizycznego
4300000000;absolwenci;2011;1439;osoba;akademie wychowania fizycznego
4300000000;absolwenci;2012;1131;osoba;akademie wychowania fizycznego
4300000000;absolwenci;2013;1106;osoba;akademie wychowania fizycznego
4300000000;absolwenci;2014;1039;osoba;akademie wychowania fizycznego
4300000000;absolwenci;2015;885;osoba;akademie wychowania fizycznego
4300000000;ogółem;2010;2;ob.;wyższe szkoły artystyczne
4300000000;ogółem;2011;2;ob.;wyższe szkoły artystyczne
4300000000;ogółem;2012;2;ob.;wyższe szkoły artystyczne
4300000000;ogółem;2013;2;ob.;wyższe szkoły artystyczne
4300000000;ogółem;2014;2;ob.;wyższe szkoły artystyczne
4300000000;ogółem;2015;2;ob.;wyższe szkoły artystyczne
4300000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły artystyczne
4300000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły artystyczne
4300000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły artystyczne
4300000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły artystyczne
4300000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły artystyczne
4300000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły artystyczne
4300000000;studenci;2010;2145;osoba;wyższe szkoły artystyczne
4300000000;studenci;2011;2193;osoba;wyższe szkoły artystyczne
4300000000;studenci;2012;2140;osoba;wyższe szkoły artystyczne
4300000000;studenci;2013;2218;osoba;wyższe szkoły artystyczne
4300000000;studenci;2014;2158;osoba;wyższe szkoły artystyczne
4300000000;studenci;2015;2064;osoba;wyższe szkoły artystyczne
4300000000;absolwenci;2010;519;osoba;wyższe szkoły artystyczne
4300000000;absolwenci;2011;588;osoba;wyższe szkoły artystyczne
4300000000;absolwenci;2012;687;osoba;wyższe szkoły artystyczne
4300000000;absolwenci;2013;647;osoba;wyższe szkoły artystyczne
4300000000;absolwenci;2014;748;osoba;wyższe szkoły artystyczne
4300000000;absolwenci;2015;721;osoba;wyższe szkoły artystyczne
4300000000;ogółem;2010;0;ob.;wyższe szkoły teologiczne
4300000000;ogółem;2011;0;ob.;wyższe szkoły teologiczne
4300000000;ogółem;2012;0;ob.;wyższe szkoły teologiczne
4300000000;ogółem;2013;0;ob.;wyższe szkoły teologiczne
4300000000;ogółem;2014;0;ob.;wyższe szkoły teologiczne
4300000000;ogółem;2015;0;ob.;wyższe szkoły teologiczne
4300000000;jednostki zamiejscowe;2010;1;ob.;wyższe szkoły teologiczne
4300000000;jednostki zamiejscowe;2011;1;ob.;wyższe szkoły teologiczne
4300000000;jednostki zamiejscowe;2012;1;ob.;wyższe szkoły teologiczne
4300000000;jednostki zamiejscowe;2013;1;ob.;wyższe szkoły teologiczne
4300000000;jednostki zamiejscowe;2014;1;ob.;wyższe szkoły teologiczne
4300000000;jednostki zamiejscowe;2015;1;ob.;wyższe szkoły teologiczne
4300000000;studenci;2010;35;osoba;wyższe szkoły teologiczne
4300000000;studenci;2011;34;osoba;wyższe szkoły teologiczne
4300000000;studenci;2012;39;osoba;wyższe szkoły teologiczne
4300000000;studenci;2013;39;osoba;wyższe szkoły teologiczne
4300000000;studenci;2014;41;osoba;wyższe szkoły teologiczne
4300000000;studenci;2015;38;osoba;wyższe szkoły teologiczne
4300000000;absolwenci;2010;11;osoba;wyższe szkoły teologiczne
4300000000;absolwenci;2011;7;osoba;wyższe szkoły teologiczne
4300000000;absolwenci;2012;4;osoba;wyższe szkoły teologiczne
4300000000;absolwenci;2013;7;osoba;wyższe szkoły teologiczne
4300000000;absolwenci;2014;2;osoba;wyższe szkoły teologiczne
4300000000;absolwenci;2015;8;osoba;wyższe szkoły teologiczne
4300000000;ogółem;2010;25;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;ogółem;2011;25;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;ogółem;2012;25;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;ogółem;2013;24;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;ogółem;2014;23;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;ogółem;2015;23;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;jednostki zamiejscowe;2010;7;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;jednostki zamiejscowe;2011;7;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;jednostki zamiejscowe;2012;6;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;jednostki zamiejscowe;2013;5;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;jednostki zamiejscowe;2014;4;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;jednostki zamiejscowe;2015;4;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;studenci;2010;48036;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;studenci;2011;46301;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;studenci;2012;41435;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;studenci;2013;36790;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;studenci;2014;33375;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;studenci;2015;31172;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;absolwenci;2010;14272;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;absolwenci;2011;14573;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;absolwenci;2012;13324;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;absolwenci;2013;12414;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;absolwenci;2014;11060;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;absolwenci;2015;9951;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
4300000000;ogółem;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;ogółem;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;ogółem;2012;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;ogółem;2013;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;ogółem;2014;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;ogółem;2015;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;jednostki zamiejscowe;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;jednostki zamiejscowe;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;jednostki zamiejscowe;2012;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;jednostki zamiejscowe;2013;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;jednostki zamiejscowe;2014;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;jednostki zamiejscowe;2015;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;studenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;studenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;studenci;2012;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;studenci;2013;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;studenci;2014;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;studenci;2015;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;absolwenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;absolwenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;absolwenci;2012;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;absolwenci;2013;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;absolwenci;2014;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4300000000;absolwenci;2015;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
4320000000;ogółem;2010;23;ob.;szkoły wyższe ogółem
4320000000;ogółem;2011;22;ob.;szkoły wyższe ogółem
4320000000;ogółem;2012;20;ob.;szkoły wyższe ogółem
4320000000;ogółem;2013;18;ob.;szkoły wyższe ogółem
4320000000;ogółem;2014;19;ob.;szkoły wyższe ogółem
