Kod;Rodzaje chorób i zatruć;Rok;Wartosc;Jednostka miary
4300000000;szczepieni przeciw wściekliźnie;2011;507;osoba
4300000000;szczepieni przeciw wściekliźnie;2012;532;osoba
4300000000;szczepieni przeciw wściekliźnie;2013;522;osoba
4300000000;szczepieni przeciw wściekliźnie;2014;550;osoba
4300000000;szczepieni przeciw wściekliźnie;2015;497;osoba
4320000000;tężec;2005;0;osoba
4320000000;tężec;2006;0;osoba
4320000000;tężec;2007;1;osoba
4320000000;tężec;2008;1;osoba
4320000000;tężec;2009;0;osoba
4320000000;tężec;2010;1;osoba
4320000000;tężec;2011;0;osoba
4320000000;tężec;2012;0;osoba
4320000000;tężec;2013;0;osoba
4320000000;tężec;2014;0;osoba
4320000000;tężec;2015;1;osoba
4320000000;krztusiec;2005;2;osoba
4320000000;krztusiec;2006;3;osoba
4320000000;krztusiec;2007;2;osoba
4320000000;krztusiec;2008;49;osoba
4320000000;krztusiec;2009;96;osoba
4320000000;krztusiec;2010;12;osoba
4320000000;krztusiec;2011;45;osoba
4320000000;krztusiec;2012;63;osoba
4320000000;krztusiec;2013;35;osoba
4320000000;krztusiec;2014;16;osoba
4320000000;krztusiec;2015;131;osoba
4320000000;odra;2005;0;osoba
4320000000;odra;2006;3;osoba
4320000000;odra;2007;1;osoba
4320000000;odra;2008;3;osoba
4320000000;odra;2009;0;osoba
4320000000;odra;2010;0;osoba
4320000000;odra;2011;1;osoba
4320000000;odra;2012;1;osoba
4320000000;odra;2013;13;osoba
4320000000;odra;2014;1;osoba
4320000000;odra;2015;11;osoba
4320000000;wirusowe zapalenie wątroby typu B;2005;42;osoba
4320000000;wirusowe zapalenie wątroby typu B;2006;31;osoba
4320000000;wirusowe zapalenie wątroby typu B;2007;31;osoba
4320000000;wirusowe zapalenie wątroby typu B;2008;29;osoba
4320000000;wirusowe zapalenie wątroby typu B;2009;30;osoba
4320000000;wirusowe zapalenie wątroby typu B;2010;30;osoba
4320000000;wirusowe zapalenie wątroby typu B;2011;35;osoba
4320000000;wirusowe zapalenie wątroby typu B;2012;27;osoba
4320000000;wirusowe zapalenie wątroby typu B;2013;22;osoba
4320000000;wirusowe zapalenie wątroby typu B;2014;40;osoba
4320000000;wirusowe zapalenie wątroby typu B;2015;161;osoba
4320000000;wirusowe zapalenie wątroby typu C;2005;85;osoba
4320000000;wirusowe zapalenie wątroby typu C;2006;101;osoba
4320000000;wirusowe zapalenie wątroby typu C;2007;75;osoba
4320000000;wirusowe zapalenie wątroby typu C;2008;47;osoba
4320000000;wirusowe zapalenie wątroby typu C;2009;56;osoba
4320000000;wirusowe zapalenie wątroby typu C;2010;49;osoba
4320000000;wirusowe zapalenie wątroby typu C;2011;65;osoba
4320000000;wirusowe zapalenie wątroby typu C;2012;42;osoba
4320000000;wirusowe zapalenie wątroby typu C;2013;46;osoba
4320000000;wirusowe zapalenie wątroby typu C;2014;84;osoba
4320000000;wirusowe zapalenie wątroby typu C;2015;214;osoba
4320000000;wirusowe zapalenie wątroby typu A;2005;5;osoba
4320000000;wirusowe zapalenie wątroby typu A;2006;3;osoba
4320000000;wirusowe zapalenie wątroby typu A;2007;0;osoba
4320000000;wirusowe zapalenie wątroby typu A;2008;5;osoba
4320000000;wirusowe zapalenie wątroby typu A;2009;9;osoba
4320000000;wirusowe zapalenie wątroby typu A;2010;5;osoba
4320000000;wirusowe zapalenie wątroby typu A;2011;3;osoba
4320000000;wirusowe zapalenie wątroby typu A;2012;3;osoba
4320000000;wirusowe zapalenie wątroby typu A;2013;1;osoba
4320000000;wirusowe zapalenie wątroby typu A;2014;4;osoba
4320000000;wirusowe zapalenie wątroby typu A;2015;0;osoba
4320000000;różyczka;2005;255;osoba
4320000000;różyczka;2006;1560;osoba
4320000000;różyczka;2007;296;osoba
4320000000;różyczka;2008;444;osoba
4320000000;różyczka;2009;230;osoba
4320000000;różyczka;2010;178;osoba
4320000000;różyczka;2011;394;osoba
4320000000;różyczka;2012;287;osoba
4320000000;różyczka;2013;1559;osoba
4320000000;różyczka;2014;217;osoba
4320000000;różyczka;2015;145;osoba
4320000000;AIDS;2005;1;osoba
4320000000;AIDS;2006;9;osoba
4320000000;AIDS;2007;2;osoba
4320000000;AIDS;2008;1;osoba
4320000000;AIDS;2009;2;osoba
4320000000;AIDS;2010;9;osoba
4320000000;AIDS;2011;10;osoba
4320000000;AIDS;2012;15;osoba
4320000000;AIDS;2013;18;osoba
4320000000;AIDS;2014;9;osoba
4320000000;AIDS;2015;9;osoba
4320000000;salmonellozy;2005;817;osoba
4320000000;salmonellozy;2006;421;osoba
4320000000;salmonellozy;2007;409;osoba
4320000000;salmonellozy;2008;322;osoba
4320000000;salmonellozy;2009;466;osoba
4320000000;salmonellozy;2010;381;osoba
4320000000;salmonellozy;2011;342;osoba
4320000000;salmonellozy;2012;214;osoba
4320000000;salmonellozy;2013;290;osoba
4320000000;salmonellozy;2014;173;osoba
4320000000;salmonellozy;2015;236;osoba
4320000000;czerwonka bakteryjna;2005;11;osoba
4320000000;czerwonka bakteryjna;2006;0;osoba
4320000000;czerwonka bakteryjna;2007;1;osoba
4320000000;czerwonka bakteryjna;2008;3;osoba
4320000000;czerwonka bakteryjna;2009;1;osoba
4320000000;czerwonka bakteryjna;2010;0;osoba
4320000000;czerwonka bakteryjna;2011;1;osoba
4320000000;czerwonka bakteryjna;2012;1;osoba
4320000000;czerwonka bakteryjna;2013;0;osoba
4320000000;czerwonka bakteryjna;2014;0;osoba
4320000000;czerwonka bakteryjna;2015;0;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2005;452;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2006;454;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2007;404;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2008;104;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2009;132;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2010;218;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2011;302;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2012;72;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2013;123;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2014;8;osoba
4320000000;inne bakteryjne zatrucia pokarmowe;2015;72;osoba
4320000000;biegunki u dzieci do lat 2;2005;451;osoba
4320000000;biegunki u dzieci do lat 2;2006;730;osoba
4320000000;biegunki u dzieci do lat 2;2007;767;osoba
4320000000;biegunki u dzieci do lat 2;2008;909;osoba
4320000000;biegunki u dzieci do lat 2;2009;695;osoba
4320000000;biegunki u dzieci do lat 2;2010;829;osoba
4320000000;biegunki u dzieci do lat 2;2011;1321;osoba
4320000000;biegunki u dzieci do lat 2;2012;1390;osoba
4320000000;biegunki u dzieci do lat 2;2013;1684;osoba
4320000000;biegunki u dzieci do lat 2;2014;2003;osoba
4320000000;biegunki u dzieci do lat 2;2015;1800;osoba
4320000000;szkarlatyna (płonnica);2005;285;osoba
4320000000;szkarlatyna (płonnica);2006;294;osoba
4320000000;szkarlatyna (płonnica);2007;193;osoba
4320000000;szkarlatyna (płonnica);2008;226;osoba
4320000000;szkarlatyna (płonnica);2009;355;osoba
4320000000;szkarlatyna (płonnica);2010;639;osoba
4320000000;szkarlatyna (płonnica);2011;701;osoba
4320000000;szkarlatyna (płonnica);2012;1135;osoba
4320000000;szkarlatyna (płonnica);2013;813;osoba
4320000000;szkarlatyna (płonnica);2014;923;osoba
4320000000;szkarlatyna (płonnica);2015;1416;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;50;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;48;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;44;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;52;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;31;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;30;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;34;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;31;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;40;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;35;osoba
4320000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;48;osoba
4320000000;wirusowe zapalenie opon mózgowych;2005;99;osoba
4320000000;wirusowe zapalenie opon mózgowych;2006;84;osoba
4320000000;wirusowe zapalenie opon mózgowych;2007;99;osoba
4320000000;wirusowe zapalenie opon mózgowych;2008;18;osoba
4320000000;wirusowe zapalenie opon mózgowych;2009;22;osoba
4320000000;wirusowe zapalenie opon mózgowych;2010;50;osoba
4320000000;wirusowe zapalenie opon mózgowych;2011;60;osoba
4320000000;wirusowe zapalenie opon mózgowych;2012;39;osoba
4320000000;wirusowe zapalenie opon mózgowych;2013;34;osoba
4320000000;wirusowe zapalenie opon mózgowych;2014;50;osoba
4320000000;wirusowe zapalenie opon mózgowych;2015;64;osoba
4320000000;wirusowe zapalenie mózgu;2005;1;osoba
4320000000;wirusowe zapalenie mózgu;2006;12;osoba
4320000000;wirusowe zapalenie mózgu;2007;4;osoba
4320000000;wirusowe zapalenie mózgu;2008;6;osoba
4320000000;wirusowe zapalenie mózgu;2009;9;osoba
4320000000;wirusowe zapalenie mózgu;2010;12;osoba
4320000000;wirusowe zapalenie mózgu;2011;10;osoba
4320000000;wirusowe zapalenie mózgu;2012;9;osoba
4320000000;wirusowe zapalenie mózgu;2013;9;osoba
4320000000;wirusowe zapalenie mózgu;2014;6;osoba
4320000000;wirusowe zapalenie mózgu;2015;10;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2005;2155;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2006;192;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2007;68;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2008;167;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2009;157;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2010;105;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2011;102;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2012;163;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2013;137;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2014;153;osoba
4320000000;zapalenie przyusznicy nagminne (świnka);2015;135;osoba
4320000000;włośnica;2005;1;osoba
4320000000;włośnica;2006;4;osoba
4320000000;włośnica;2007;234;osoba
4320000000;włośnica;2008;1;osoba
4320000000;włośnica;2009;4;osoba
4320000000;włośnica;2010;0;osoba
4320000000;włośnica;2011;0;osoba
4320000000;włośnica;2012;0;osoba
4320000000;włośnica;2013;0;osoba
4320000000;włośnica;2014;8;osoba
4320000000;włośnica;2015;0;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2005;18441;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2006;5701;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2007;10727;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2008;10034;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2009;43052;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2010;12401;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2011;21991;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2012;20202;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2013;63304;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2014;55883;osoba
4320000000;grypa i podejrzenia zachorowań na grypę;2015;73601;osoba
4320000000;szczepieni przeciw wściekliźnie;2005;426;osoba
4320000000;szczepieni przeciw wściekliźnie;2006;362;osoba
4320000000;szczepieni przeciw wściekliźnie;2007;407;osoba
4320000000;szczepieni przeciw wściekliźnie;2008;366;osoba
4320000000;szczepieni przeciw wściekliźnie;2009;374;osoba
4320000000;szczepieni przeciw wściekliźnie;2010;341;osoba
4320000000;szczepieni przeciw wściekliźnie;2011;343;osoba
4320000000;szczepieni przeciw wściekliźnie;2012;369;osoba
4320000000;szczepieni przeciw wściekliźnie;2013;329;osoba
4320000000;szczepieni przeciw wściekliźnie;2014;416;osoba
4320000000;szczepieni przeciw wściekliźnie;2015;372;osoba
5020000000;tężec;2005;1;osoba
5020000000;tężec;2006;3;osoba
5020000000;tężec;2007;0;osoba
5020000000;tężec;2008;1;osoba
5020000000;tężec;2009;2;osoba
5020000000;tężec;2010;1;osoba
5020000000;tężec;2011;3;osoba
5020000000;tężec;2012;1;osoba
5020000000;tężec;2013;1;osoba
5020000000;tężec;2014;0;osoba
5020000000;tężec;2015;1;osoba
5020000000;krztusiec;2005;29;osoba
5020000000;krztusiec;2006;9;osoba
5020000000;krztusiec;2007;19;osoba
5020000000;krztusiec;2008;33;osoba
5020000000;krztusiec;2009;52;osoba
5020000000;krztusiec;2010;46;osoba
5020000000;krztusiec;2011;72;osoba
5020000000;krztusiec;2012;221;osoba
5020000000;krztusiec;2013;98;osoba
5020000000;krztusiec;2014;96;osoba
5020000000;krztusiec;2015;149;osoba
5020000000;odra;2005;0;osoba
5020000000;odra;2006;4;osoba
5020000000;odra;2007;2;osoba
5020000000;odra;2008;14;osoba
5020000000;odra;2009;9;osoba
5020000000;odra;2010;0;osoba
5020000000;odra;2011;0;osoba
5020000000;odra;2012;18;osoba
5020000000;odra;2013;1;osoba
5020000000;odra;2014;0;osoba
5020000000;odra;2015;4;osoba
5020000000;wirusowe zapalenie wątroby typu B;2005;218;osoba
5020000000;wirusowe zapalenie wątroby typu B;2006;182;osoba
5020000000;wirusowe zapalenie wątroby typu B;2007;130;osoba
5020000000;wirusowe zapalenie wątroby typu B;2008;137;osoba
5020000000;wirusowe zapalenie wątroby typu B;2009;164;osoba
5020000000;wirusowe zapalenie wątroby typu B;2010;114;osoba
5020000000;wirusowe zapalenie wątroby typu B;2011;122;osoba
5020000000;wirusowe zapalenie wątroby typu B;2012;100;osoba
5020000000;wirusowe zapalenie wątroby typu B;2013;84;osoba
5020000000;wirusowe zapalenie wątroby typu B;2014;220;osoba
5020000000;wirusowe zapalenie wątroby typu B;2015;253;osoba
5020000000;wirusowe zapalenie wątroby typu C;2005;363;osoba
5020000000;wirusowe zapalenie wątroby typu C;2006;342;osoba
5020000000;wirusowe zapalenie wątroby typu C;2007;293;osoba
5020000000;wirusowe zapalenie wątroby typu C;2008;331;osoba
5020000000;wirusowe zapalenie wątroby typu C;2009;235;osoba
5020000000;wirusowe zapalenie wątroby typu C;2010;307;osoba
5020000000;wirusowe zapalenie wątroby typu C;2011;279;osoba
5020000000;wirusowe zapalenie wątroby typu C;2012;255;osoba
5020000000;wirusowe zapalenie wątroby typu C;2013;268;osoba
5020000000;wirusowe zapalenie wątroby typu C;2014;354;osoba
5020000000;wirusowe zapalenie wątroby typu C;2015;423;osoba
5020000000;wirusowe zapalenie wątroby typu A;2005;2;osoba
5020000000;wirusowe zapalenie wątroby typu A;2006;6;osoba
5020000000;wirusowe zapalenie wątroby typu A;2007;3;osoba
5020000000;wirusowe zapalenie wątroby typu A;2008;7;osoba
5020000000;wirusowe zapalenie wątroby typu A;2009;38;osoba
5020000000;wirusowe zapalenie wątroby typu A;2010;9;osoba
5020000000;wirusowe zapalenie wątroby typu A;2011;2;osoba
5020000000;wirusowe zapalenie wątroby typu A;2012;7;osoba
5020000000;wirusowe zapalenie wątroby typu A;2013;6;osoba
5020000000;wirusowe zapalenie wątroby typu A;2014;2;osoba
5020000000;wirusowe zapalenie wątroby typu A;2015;1;osoba
5020000000;różyczka;2005;1003;osoba
5020000000;różyczka;2006;905;osoba
5020000000;różyczka;2007;408;osoba
5020000000;różyczka;2008;452;osoba
5020000000;różyczka;2009;311;osoba
5020000000;różyczka;2010;615;osoba
5020000000;różyczka;2011;552;osoba
5020000000;różyczka;2012;138;osoba
5020000000;różyczka;2013;527;osoba
5020000000;różyczka;2014;234;osoba
5020000000;różyczka;2015;134;osoba
5020000000;AIDS;2005;53;osoba
5020000000;AIDS;2006;42;osoba
5020000000;AIDS;2007;50;osoba
5020000000;AIDS;2008;37;osoba
5020000000;AIDS;2009;37;osoba
5020000000;AIDS;2010;32;osoba
5020000000;AIDS;2011;34;osoba
5020000000;AIDS;2012;23;osoba
5020000000;AIDS;2013;40;osoba
5020000000;AIDS;2014;22;osoba
5020000000;AIDS;2015;25;osoba
5020000000;salmonellozy;2005;857;osoba
5020000000;salmonellozy;2006;675;osoba
5020000000;salmonellozy;2007;548;osoba
5020000000;salmonellozy;2008;431;osoba
5020000000;salmonellozy;2009;337;osoba
5020000000;salmonellozy;2010;360;osoba
5020000000;salmonellozy;2011;310;osoba
5020000000;salmonellozy;2012;317;osoba
5020000000;salmonellozy;2013;304;osoba
5020000000;salmonellozy;2014;357;osoba
5020000000;salmonellozy;2015;447;osoba
5020000000;czerwonka bakteryjna;2005;0;osoba
5020000000;czerwonka bakteryjna;2006;8;osoba
5020000000;czerwonka bakteryjna;2007;19;osoba
5020000000;czerwonka bakteryjna;2008;2;osoba
5020000000;czerwonka bakteryjna;2009;1;osoba
5020000000;czerwonka bakteryjna;2010;0;osoba
5020000000;czerwonka bakteryjna;2011;2;osoba
5020000000;czerwonka bakteryjna;2012;0;osoba
5020000000;czerwonka bakteryjna;2013;1;osoba
5020000000;czerwonka bakteryjna;2014;0;osoba
5020000000;czerwonka bakteryjna;2015;0;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2005;419;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2006;244;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2007;319;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2008;232;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2009;171;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2010;287;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2011;287;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2012;299;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2013;152;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2014;157;osoba
5020000000;inne bakteryjne zatrucia pokarmowe;2015;163;osoba
5020000000;biegunki u dzieci do lat 2;2005;999;osoba
5020000000;biegunki u dzieci do lat 2;2006;1330;osoba
5020000000;biegunki u dzieci do lat 2;2007;1387;osoba
5020000000;biegunki u dzieci do lat 2;2008;1649;osoba
5020000000;biegunki u dzieci do lat 2;2009;1548;osoba
5020000000;biegunki u dzieci do lat 2;2010;1454;osoba
5020000000;biegunki u dzieci do lat 2;2011;2462;osoba
5020000000;biegunki u dzieci do lat 2;2012;1623;osoba
5020000000;biegunki u dzieci do lat 2;2013;1932;osoba
5020000000;biegunki u dzieci do lat 2;2014;2053;osoba
5020000000;biegunki u dzieci do lat 2;2015;2257;osoba
5020000000;szkarlatyna (płonnica);2005;905;osoba
5020000000;szkarlatyna (płonnica);2006;1657;osoba
5020000000;szkarlatyna (płonnica);2007;1303;osoba
5020000000;szkarlatyna (płonnica);2008;709;osoba
5020000000;szkarlatyna (płonnica);2009;830;osoba
5020000000;szkarlatyna (płonnica);2010;692;osoba
5020000000;szkarlatyna (płonnica);2011;1350;osoba
5020000000;szkarlatyna (płonnica);2012;1745;osoba
5020000000;szkarlatyna (płonnica);2013;1133;osoba
5020000000;szkarlatyna (płonnica);2014;1270;osoba
5020000000;szkarlatyna (płonnica);2015;1385;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;42;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;82;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;89;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;61;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;57;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;42;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;55;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;44;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;62;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;48;osoba
5020000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;57;osoba
5020000000;wirusowe zapalenie opon mózgowych;2005;40;osoba
5020000000;wirusowe zapalenie opon mózgowych;2006;46;osoba
5020000000;wirusowe zapalenie opon mózgowych;2007;38;osoba
5020000000;wirusowe zapalenie opon mózgowych;2008;55;osoba
5020000000;wirusowe zapalenie opon mózgowych;2009;33;osoba
5020000000;wirusowe zapalenie opon mózgowych;2010;57;osoba
5020000000;wirusowe zapalenie opon mózgowych;2011;53;osoba
5020000000;wirusowe zapalenie opon mózgowych;2012;64;osoba
5020000000;wirusowe zapalenie opon mózgowych;2013;71;osoba
